X,Y0,Y1,Y2
2022,130.61,15.92,225.17
2022,131.29,15.97,220.97
2022,135.22,16.99,243.58
2022,135.91,16.64,246.83
2022,136.73,16.56,239.32
2022,140.01,17.12,246.07
2022,141.56,17.31,252.07
2022,141.5,17.18,249.97
2022,138.78,15.8,231.17
2022,136.51,15.55,229.46
2022,137.17,15.04,230.23
2022,139.71,14.95,233.15
2022,142.19,15.3,234.56
2022,144.58,15.92,245.36
2022,145.57,16.02,254.98
2022,144.67,15.51,253.06
2022,146.46,15.41,239.77
2022,144.49,15.36,242.06
2022,146.95,15.45,238.65
2022,148.84,15.76,243.62
2022,149.54,16.88,250.52
2022,149.2,17.09,247.14
2022,151.66,17.91,250.66
2022,153.48,18.12,273.27
2022,154.18,17.94,280.79
2022,152.96,17.1,274.15
2022,151.04,16.9,267.31
2022,155.22,17.91,275.93
2022,155.53,18.12,283.3
2022,161.43,18.22,298.32
2022,161.4,18.82,311.88
2022,160.23,18.91,307.83
2022,164.36,18.94,309.55
2022,164.95,19.25,313.61
2022,163.85,19.2,304.61
2022,165.79,18.22,305.2
2022,163.82,17.42,292.4
2022,167.3,18.09,297.51
2022,168.93,18.68,298.24
2022,170.1,18.69,300.16
2022,171.3,19.14,313.13
2022,171.62,19.12,314.67
2022,174.03,18.66,309.66
2022,172.79,18.84,306.5
2022,171.65,18.5,300.36
2022,167.81,17.54,292.4
2022,166.68,17.44,298.83
2022,166.09,17.38,303.65
2022,168.09,17.92,302.96
2022,168.99,17.9,302.0
2022,160.94,16.32,287.74
2022,160.6,16.02,288.48
2022,158.65,15.52,281.25
2022,156.51,14.36,277.58
2022,158.43,14.15,282.35
2022,155.2,13.76,275.99
2022,154.78,13.82,283.84
2022,154.48,13.99,289.5
2022,155.92,14.46,299.85
2022,162.28,14.53,305.49
2022,158.61,13.91,297.4
2022,155.21,13.28,306.0
2022,153.37,13.22,309.12
2022,149.53,13.2,303.71
2022,152.7,13.45,309.84
2022,156.18,13.47,313.33
2022,156.83,14.02,313.8
2022,152.61,13.14,301.29
2022,149.65,12.6,284.5
2022,151.92,12.65,284.09
2022,152.86,12.72,288.67
2022,148.83,12.81,289.0
2022,144.95,12.49,283.65
2022,141.38,12.62,275.57
2022,141.35,12.67,255.16
2022,144.46,13.21,257.5
2022,145.6,13.31,246.67
2022,145.76,13.64,244.58
2022,141.38,12.66,234.57
2022,140.18,12.11,226.99
2022,139.65,11.83,225.75
2022,138.67,11.72,219.3
2022,141.86,12.07,222.99
2022,142.78,12.1,226.26
2022,141.18,11.94,221.86
2022,144.93,12.48,229.82
2022,143.2,12.34,222.93
2022,144.13,12.76,215.55
2022,146.07,12.49,214.66
2022,148.42,12.7,213.5
2022,150.65,13.29,224.35
2022,150.16,13.37,230.6
2022,147.25,13.82,233.81
2022,155.6,13.84,228.86
2022,152.38,13.82,229.85
2022,153.58,13.91,237.4
2022,150.34,14.2,227.87
2022,141.08,13.77,221.2
2022,141.19,14.22,223.8
2022,137.7,14.4,208.9
2022,139.96,14.88,195.2
2022,137.11,14.2,195.89
2022,145.34,15.76,191.0
2022,148.45,16.37,196.52
2022,148.72,16.52,195.73
2022,151.99,16.98,200.82
2022,148.31,16.35,192.57
2022,149.9,16.25,186.16
2022,151.11,15.99,185.19
2022,148.81,15.46,176.77
2022,148.85,16.04,170.92
2022,150.25,16.51,183.62
2022,147.33,16.47,185.2
2022,145.11,16.34,188.5
2022,143.3,15.92,186.38
2022,147.17,16.92,194.76
2022,147.58,17.25,198.92
2022,146.46,16.92,196.25
2022,149.35,16.98,191.27
2022,145.77,16.56,183.65
2022,141.88,16.17,179.38
2022,142.03,17.17,175.2
2022,144.06,17.57,182.5
2022,143.0,17.53,177.37
2022,148.41,18.78,175.05
2022,145.13,18.24,161.62
2022,140.32,17.31,160.93
2022,136.22,17.03,160.99
2022,133.79,16.6,155.25
2022,131.86,16.3,148.47
2022,135.39,16.61,141.26
2022,133.16,16.13,136.63
2022,131.04,15.33,128.62
2022,130.04,15.09,119.67
2022,129.67,14.25,116.27
2022,129.12,14.67,123.57
2022,128.6,14.62,124.48
2023,129.54,14.99,118.8
2023,127.32,14.84,114.59
2023,126.44,14.55,111.75
2023,128.93,15.0,114.39
2023,132.02,16.04,123.52
2023,129.89,15.95,122.76
2023,132.12,16.02,125.95
2023,132.86,16.62,124.13
2023,133.52,16.91,122.63
2023,135.86,17.72,131.7
2023,137.17,17.86,136.68
2023,134.83,17.18,129.99
2023,136.58,17.84,133.51
2023,141.83,19.23,145.38
2023,141.67,19.48,146.5
2023,140.95,19.36,146.41
2023,142.75,20.15,161.42
2023,145.7,20.61,180.68
2023,144.04,20.13,179.77
2023,142.84,19.67,174.3
2023,145.08,21.18,183.81
2023,149.61,21.93,196.75
2023,155.74,21.73,199.0
2023,151.51,21.55,198.17
2023,153.61,22.24,197.5
2023,152.97,22.86,203.0
2023,152.72,23.0,214.0
2023,149.99,22.06,206.2
2023,152.89,22.03,196.3
2023,152.4,23.03,209.82
2023,154.12,22.84,214.66
2023,154.94,22.53,217.65
2023,151.64,21.72,208.44
2023,149.95,21.48,209.71
2023,148.62,21.09,201.99
2023,149.0,23.87,205.14
2023,145.88,23.46,197.67
2023,147.84,23.86,209.42
2023,147.75,23.81,211.23
2023,145.92,23.24,207.2
2023,145.4,23.36,193.75
2023,149.77,23.88,200.48
2023,154.91,24.23,198.6
2023,152.66,24.11,194.2
2023,152.1,24.19,186.5
2023,153.17,24.44,185.18
2023,149.6,23.61,178.29
2023,151.78,23.29,177.35
2023,152.04,24.21,183.8
2023,151.89,24.27,182.34
2023,155.07,25.57,185.81
2023,155.35,26.38,186.22
2023,156.42,26.01,186.44
2023,157.98,26.38,198.0
2023,160.7,27.57,200.66
2023,160.11,27.48,199.31
2023,158.91,27.15,192.36
2023,159.34,26.98,197.39
2023,157.08,26.5,192.35
2023,159.62,27.06,195.29
2023,161.02,27.48,197.33
2023,163.53,27.82,207.79
2023,164.81,27.98,202.69
2023,165.36,27.98,198.74
2023,163.58,26.98,190.68
2023,163.49,27.06,186.39
2023,160.59,27.61,185.1
2023,160.92,27.77,189.19
2023,160.62,27.45,191.58
2023,164.33,26.87,186.5
2023,164.84,26.87,186.28
2023,163.92,26.99,189.69
2023,165.92,28.09,187.69
2023,166.66,27.98,183.5
2023,166.38,28.01,169.7
2023,164.97,27.17,166.0
2023,164.13,27.35,165.65
2023,164.83,27.23,163.47
2023,163.81,27.31,160.67
2023,167.06,27.48,160.48
2023,168.34,27.74,165.0
2023,168.93,29.04,163.28
2023,168.83,28.82,165.49
2023,169.4,28.35,165.0
2023,165.55,27.84,162.95
2023,172.75,28.74,170.79
2023,172.3,29.2,173.8
2023,172.0,28.96,169.82
2023,172.48,29.1,174.43
2023,173.04,28.93,173.57
2023,172.75,28.76,177.38
2023,171.91,28.95,169.76
2023,171.84,29.85,169.52
2023,171.63,30.18,174.5
2023,173.92,31.81,177.06
2023,175.06,31.56,181.95
2023,173.4,31.5,189.32
2023,172.08,31.27,192.96
2023,171.12,30.59,184.22
2023,172.59,39.46,186.78
2023,174.45,39.15,198.6
2023,177.64,41.91,204.48
2023,178.0,40.27,203.95
2023,178.76,40.03,209.8
2023,180.41,40.48,217.25
2023,183.56,39.54,221.29
2023,178.76,39.14,221.91
2023,179.85,39.48,230.83
2023,179.48,38.85,235.23
2023,180.86,39.69,252.42
2023,182.51,39.51,250.97
2023,182.76,41.08,259.68
2023,183.0,42.98,261.57
2023,185.12,43.27,258.95
2023,185.58,43.7,263.6
2023,184.7,43.97,274.75
2023,184.01,43.6,276.99
2023,185.64,43.41,265.0
2023,186.15,42.79,262.45
2023,186.63,42.74,258.37
2023,186.97,41.92,250.39
2023,188.47,41.83,259.88
2023,188.64,41.58,260.74
2023,193.02,42.53,264.45
2023,192.42,42.88,284.25
2023,191.53,43.16,283.85
2023,190.58,42.16,279.97
2023,191.22,43.19,280.78
2023,188.56,42.79,277.52
2023,187.88,42.74,270.9
2023,190.26,43.92,276.52
2023,189.75,46.13,279.45
2023,189.74,48.07,285.3
2023,192.86,46.47,292.23
2023,192.87,47.87,295.26
2023,196.74,47.8,299.29
2023,194.99,47.07,280.93
2023,193.5,45.85,268.0
2023,193.44,45.09,269.85
2023,192.98,46.16,272.9
2023,194.17,46.03,268.04
2023,195.72,47.37,269.13
2023,195.15,47.01,267.25
2023,195.01,47.11,269.08
2023,195.25,46.88,266.47
2023,193.71,45.82,259.52
2023,190.92,45.1,260.49
2023,185.97,45.62,264.77
2023,181.75,45.52,253.65
2023,178.91,45.22,250.92
2023,179.57,44.29,251.1
2023,179.39,43.55,251.8
2023,177.52,42.0,243.79
2023,178.58,43.78,240.66
2023,178.37,45.25,240.5
2023,177.44,44.65,233.97
2023,176.41,44.04,226.74
2023,174.02,43.56,217.58
2023,175.04,47.04,232.13
2023,176.58,48.17,240.82
2023,180.43,47.18,238.98
2023,179.98,50.24,238.92
2023,178.04,47.78,239.0
2023,179.47,46.96,244.38
2023,183.76,49.06,257.48
2023,186.69,49.9,260.51
2023,187.95,49.72,261.18
2023,188.75,49.78,259.08
2023,188.81,48.83,258.0
2023,187.68,48.53,255.39
2023,177.11,46.33,252.81
2023,179.13,46.59,256.52
2023,179.18,46.15,274.85
2023,179.02,45.66,278.39
2023,176.2,45.91,274.98
2023,175.01,45.97,276.71
2023,175.41,45.58,278.98
2023,178.27,44.23,271.44
2023,178.52,43.95,267.85
2023,178.59,43.89,273.93
2023,175.21,42.08,260.86
2023,175.98,42.1,257.79
2023,175.88,42.52,247.1
2023,174.12,42.8,249.55
2023,171.97,42.86,245.33
2023,170.97,43.43,247.55
2023,172.0,44.13,254.77
2023,173.22,45.16,254.28
2023,172.56,45.11,250.02
2023,173.13,44.13,261.86
2023,174.36,44.88,263.6
2023,176.89,45.77,261.65
2023,177.94,45.59,261.36
2023,178.61,46.24,268.94
2023,178.74,46.84,268.6
2023,181.21,47.59,265.41
2023,180.8,47.1,259.6
2023,177.97,46.21,255.4
2023,177.32,44.74,257.18
2023,176.48,43.2,254.63
2023,176.74,43.28,230.61
2023,174.34,42.45,218.86
2023,172.93,43.23,216.98
2023,172.6,43.68,222.05
2023,171.99,43.63,220.1
2023,170.32,42.24,214.8
2023,167.92,41.19,212.41
2023,170.11,41.75,210.88
2023,169.84,40.86,202.8
2023,173.15,42.37,205.99
2023,176.68,43.87,219.2
2023,175.73,45.29,226.37
2023,178.32,45.92,226.32
2023,181.31,46.2,223.12
2023,182.32,46.85,224.15
2023,182.98,48.21,220.8
2023,185.66,48.45,215.38
2023,185.12,49.1,225.4
2023,187.19,49.82,238.14
2023,188.58,49.94,246.7
2023,190.03,49.51,240.88
2023,189.45,49.7,237.39
2023,190.97,50.53,237.1
2023,190.59,50.5,243.62
2023,191.99,50.32,244.01
2023,189.97,48.9,238.75
2023,189.74,48.51,238.33
2023,190.15,48.31,247.0
2023,191.15,48.74,252.75
2023,189.39,48.09,245.22
2023,190.63,47.18,240.19
2023,189.12,46.06,239.37
2023,193.45,46.59,246.66
2023,193.81,47.37,246.57
2023,194.05,46.62,244.08
2023,195.03,47.73,245.27
2023,192.55,47.52,243.44
2023,193.77,47.65,238.99
2023,197.03,48.58,240.3
2023,198.65,48.66,253.88
2023,197.43,49.39,254.13
2023,195.67,50.42,258.74
2023,195.99,49.69,258.34
2023,196.72,49.98,259.84
2023,196.12,49.08,254.8
2023,194.46,49.37,258.22
2023,192.94,49.59,257.97
2023,192.56,49.67,263.34
2023,193.71,49.87,265.13
2023,193.45,49.98,255.19
2024,187.52,49.28,251.25
2024,184.97,48.17,245.68
2024,182.2,48.49,242.7
2024,181.87,49.53,240.12
2024,184.7,52.26,241.25
2024,184.25,54.31,238.96
2024,185.49,54.58,235.5
2024,186.14,55.33,230.93
2024,185.83,54.95,225.34
2024,183.36,56.82,223.49
2024,182.04,56.45,215.67
2024,188.22,57.58,217.45
2024,191.01,59.48,213.19
2024,194.38,60.31,217.8
2024,194.8,59.89,215.65
2024,195.42,62.83,212.73
2024,195.31,62.7,193.0
2024,193.81,61.77,186.78
2024,191.26,62.47,191.48
2024,190.86,63.48,196.36
2024,186.19,62.25,193.97
2024,186.04,63.17,189.88
2024,186.42,66.58,188.69
2024,188.33,69.48,184.68
2024,188.39,69.73,186.49
2024,190.12,70.2,189.79
2024,188.62,70.77,191.62
2024,189.31,72.16,194.12
2024,187.99,74.59,194.73
2024,185.54,73.43,187.26
2024,184.86,74.21,188.89
2024,183.82,73.95,200.88
2024,184.18,74.38,203.17
2024,181.77,71.94,198.6
2024,182.23,68.87,199.44
2024,184.29,78.55,198.32
2024,184.37,82.37,197.57
2024,182.1,80.62,201.78
2024,183.26,79.46,205.6
2024,182.46,78.91,205.3
2024,181.91,79.97,205.28
2024,179.88,82.28,204.52
2024,176.26,87.67,199.75
2024,171.42,86.08,184.59
2024,170.62,89.7,181.58
2024,170.11,92.75,180.04
2024,173.07,97.38,182.73
2024,173.75,88.78,182.87
2024,173.4,91.94,179.43
2024,172.57,91.48,176.05
2024,173.68,90.62,171.17
2024,172.0,89.52,165.18
2024,177.07,92.38,174.72
2024,175.97,90.52,172.82
2024,178.03,90.39,176.25
2024,176.85,92.63,178.18
2024,172.43,94.76,171.2
2024,171.32,96.74,175.24
2024,170.8,96.35,184.25
2024,172.97,93.22,181.91
2024,171.61,91.28,179.57
2024,170.63,92.2,176.75
2024,168.73,90.07,167.69
2024,170.06,90.35,168.82
2024,171.3,90.61,177.19
2024,169.78,88.46,170.86
2024,168.59,88.81,174.5
2024,169.47,87.61,179.22
2024,168.48,87.38,174.93
2024,174.83,90.72,175.88
2024,177.72,90.15,173.81
2024,175.99,90.59,170.69
2024,173.13,88.1,158.19
2024,170.03,88.75,158.33
2024,168.03,86.17,152.2
2024,165.8,84.3,150.94
2024,166.66,80.05,144.44
2024,166.45,82.75,147.26
2024,168.69,84.06,167.97
2024,169.99,83.3,170.88
2024,170.72,88.31,172.12
2024,175.4,87.97,198.87
2024,174.36,88.8,190.95
2024,172.09,85.98,185.86
2024,172.79,86.22,184.6
2024,186.33,89.26,184.78
2024,183.54,92.2,187.56
2024,184.23,91.76,183.26
2024,182.41,91.17,176.06
2024,183.99,91.05,175.62
2024,184.67,91.38,173.06
2024,186.68,90.98,175.4
2024,187.88,91.63,179.49
2024,190.22,94.84,180.0
2024,190.67,95.8,175.79
2024,190.38,94.72,179.63
2024,191.49,95.18,177.75
2024,192.3,95.38,186.88
2024,192.39,96.0,183.8
2024,190.57,106.29,181.9
2024,190.15,106.45,180.08
2024,192.57,114.91,178.25
2024,191.82,115.46,178.15
2024,191.75,115.79,182.67
2024,192.14,112.69,180.32
2024,194.55,114.97,182.64
2024,194.88,116.57,177.76
2024,196.46,122.42,176.15
2024,196.06,125.56,179.73
2024,196.5,121.66,179.35
2024,196.86,123.07,178.57
2024,206.69,122.85,174.75
2024,219.7,126.86,180.55
2024,216.26,129.78,191.08
2024,214.69,132.82,186.0
2024,218.46,133.71,188.81
2024,218.14,136.31,187.2
2024,213.76,140.74,185.21
2024,211.41,130.61,183.95
2024,212.22,124.44,188.8
2024,210.9,126.48,187.97
2024,214.38,128.1,197.76
2024,215.25,126.39,198.72
2024,215.58,127.69,203.2
2024,217.02,124.82,213.23
2024,219.88,123.39,231.3
2024,221.05,128.26,248.35
2024,225.94,128.83,252.37
2024,227.34,130.75,259.44
2024,228.88,133.8,265.61
2024,232.55,135.08,267.59
2024,231.87,136.13,271.0
2024,232.12,131.9,251.84
2024,236.7,131.37,265.6
2024,235.74,129.02,258.62
2024,230.94,121.83,258.47
2024,229.92,122.38,257.14
2024,226.29,121.58,249.44
2024,227.27,124.05,253.21
2024,226.43,124.67,255.76
2024,224.29,119.93,225.99
2024,220.35,116.61,226.0
2024,219.0,116.18,222.28
2024,218.81,116.26,234.27
2024,219.83,111.97,232.41
2024,223.32,118.32,234.68
2024,223.97,120.14,231.87
2024,225.09,108.7,216.13
2024,213.02,103.39,203.88
2024,209.52,107.69,202.9
2024,213.16,108.78,203.49
2024,213.72,105.48,200.7
2024,216.29,106.58,200.88
2024,219.27,111.05,199.26
2024,221.65,116.21,208.49
2024,222.78,118.58,208.44
2024,225.1,123.22,215.88
2024,226.58,124.98,219.8
2024,225.74,129.98,222.98
2024,226.92,129.86,228.22
2024,227.73,129.33,224.66
2024,228.09,130.73,224.8
2024,227.97,129.58,221.48
2024,227.03,131.24,219.09
2024,228.6,129.18,215.66
2024,229.61,128.31,211.84
2024,232.66,124.41,214.89
2024,230.15,121.73,214.57
2024,228.75,116.19,219.9
2024,221.54,113.25,222.22
2024,225.23,109.63,235.0
2024,224.99,108.13,233.6
2024,221.03,106.53,219.87
2024,221.24,109.38,226.4
2024,222.84,117.17,228.47
2024,223.3,120.78,231.45
2024,223.79,119.95,232.67
2024,216.98,118.17,229.96
2024,216.66,118.79,234.57
2024,222.47,117.69,235.68
2024,229.57,119.65,244.24
2024,232.83,118.61,243.99
2024,229.2,116.98,250.0
2024,229.1,121.79,257.19
2024,227.04,124.93,257.05
2024,228.25,127.66,261.75
2024,229.27,124.02,260.7
2024,232.74,121.49,264.86
2024,229.4,122.43,263.98
2024,227.12,119.37,251.16
2024,226.56,124.35,249.79
2024,227.75,125.03,250.96
2024,225.44,130.63,249.83
2024,225.73,133.47,246.21
2024,229.5,134.51,247.43
2024,229.25,134.99,242.79
2024,229.16,135.77,223.34
2024,231.48,139.59,221.91
2024,237.23,138.56,224.26
2024,231.86,136.61,222.82
2024,233.59,140.88,222.08
2024,235.92,138.89,222.28
2024,236.59,143.7,220.48
2024,235.96,144.41,218.22
2024,234.88,142.42,218.72
2024,230.57,141.34,262.12
2024,232.96,144.12,269.49
2024,234.47,143.13,273.54
2024,234.07,142.25,264.98
2024,233.21,140.32,263.35
2024,229.58,137.6,259.75
2024,225.1,137.3,254.0
2024,222.55,138.95,248.9
2024,223.7,140.36,255.28
2024,225.82,146.48,289.59
2024,227.63,148.92,299.75
2024,228.66,149.76,328.71
2024,225.7,148.84,358.64
2024,225.59,149.64,345.84
2024,226.65,149.32,344.6
2024,228.87,148.99,329.98
2024,226.92,145.23,324.68
2024,229.74,141.54,348.55
2024,230.16,147.12,347.38
2024,229.93,147.55,346.6
2024,230.16,152.88,347.99
2024,230.72,147.15,361.53
2024,233.25,142.04,361.93
2024,235.57,139.29,346.96
2024,235.69,137.21,342.55
2024,237.81,139.34,345.45
2024,240.79,140.44,360.0
2024,242.76,140.53,355.69
2024,244.11,145.78,358.1
2024,244.54,146.54,375.43
2024,244.63,145.7,389.49
2024,247.24,139.95,404.8
2024,248.21,141.82,409.73
2024,250.8,140.17,424.88
2024,248.74,138.44,429.3
2024,249.29,139.6,436.3
2024,251.38,134.4,463.19
2024,253.83,131.59,483.99
2024,254.28,136.7,488.54
2024,252.0,134.03,456.36
2024,255.0,135.28,447.08
2024,255.65,139.79,434.51
2024,258.21,141.9,462.78
2024,260.1,140.85,465.33
2024,258.7,139.02,450.0
2024,253.5,140.27,427.0
2024,253.28,138.07,427.93
2025,249.1,138.88,392.73
2025,244.18,144.9,411.88
2025,247.33,152.16,426.43
2025,245.55,153.13,414.33
2025,243.71,143.95,402.5
2025,240.16,139.92,399.28
2025,234.67,133.49,403.79
2025,236.12,136.38,422.64
2025,238.96,136.45,429.8
2025,238.01,138.75,424.0
2025,232.29,138.5,439.74
2025,224.42,141.83,433.2
2025,224.12,147.79,428.0
2025,227.03,147.23,420.73
2025,225.63,148.97,418.88
2025,232.15,128.4,406.69
2025,240.19,129.0,400.59
2025,239.86,126.89,398.59
2025,240.79,125.0,412.5
2025,247.19,127.85,419.99
2025,231.83,118.57,389.17
2025,233.13,121.2,394.0
2025,232.67,125.0,388.39
2025,233.8,128.77,375.4
