Year,AAPL,NVDA,TSLA
2022,146.3,15.41,239.77
2022,144.33,15.36,242.06
2022,146.79,15.45,238.65
2022,148.67,15.76,243.62
2022,149.37,16.88,250.52
2022,149.04,17.09,247.14
2022,151.49,17.91,250.66
2022,153.31,18.12,273.27
2022,154.01,17.94,280.79
2022,152.79,17.1,274.15
2022,150.87,16.9,267.31
2022,155.05,17.91,275.93
2022,155.35,18.12,283.3
2022,161.26,18.22,298.32
2022,161.22,18.82,311.88
2022,160.06,18.91,307.83
2022,164.17,18.94,309.55
2022,164.77,19.25,313.61
2022,163.67,19.2,304.61
2022,165.61,18.22,305.2
2022,163.64,17.42,292.4
2022,167.12,18.09,297.51
2022,168.74,18.68,298.24
2022,169.91,18.69,300.16
2022,171.11,19.14,313.13
2022,171.43,19.12,314.67
2022,173.84,18.66,309.66
2022,172.6,18.84,306.5
2022,171.46,18.5,300.36
2022,167.63,17.54,292.4
2022,166.49,17.44,298.83
2022,165.9,17.38,303.65
2022,167.91,17.92,302.96
2022,168.8,17.9,302.0
2022,160.76,16.32,287.74
2022,160.43,16.02,288.48
2022,158.47,15.52,281.25
2022,156.34,14.36,277.58
2022,158.25,14.15,282.35
2022,155.03,13.76,275.99
2022,154.61,13.82,283.84
2022,154.31,13.99,289.5
2022,155.75,14.46,299.85
2022,162.1,14.53,305.49
2022,158.43,13.91,297.4
2022,155.04,13.28,306.0
2022,153.2,13.22,309.12
2022,149.36,13.2,303.71
2022,152.53,13.45,309.84
2022,156.0,13.47,313.33
2022,156.66,14.02,313.8
2022,152.44,13.14,301.29
2022,149.48,12.6,284.5
2022,151.75,12.65,284.09
2022,152.69,12.72,288.67
2022,148.66,12.81,289.0
2022,144.79,12.49,283.65
2022,141.22,12.62,275.57
2022,141.19,12.67,255.16
2022,144.3,13.21,257.5
2022,145.44,13.31,246.67
2022,145.6,13.64,244.58
2022,141.22,12.66,234.57
2022,140.03,12.11,226.99
2022,139.49,11.83,225.75
2022,138.52,11.72,219.3
2022,141.7,12.07,222.99
2022,142.62,12.1,226.26
2022,141.02,11.94,221.86
2022,144.77,12.48,229.82
2022,143.05,12.34,222.93
2022,143.97,12.76,215.55
2022,145.91,12.49,214.66
2022,148.26,12.7,213.5
2022,150.49,13.29,224.35
2022,149.99,13.37,230.6
2022,147.09,13.82,233.81
2022,155.43,13.84,228.86
2022,152.21,13.82,229.85
2022,153.41,13.91,237.4
2022,150.17,14.2,227.87
2022,140.92,13.77,221.2
2022,141.03,14.22,223.8
2022,137.55,14.4,208.9
2022,139.8,14.88,195.2
2022,136.96,14.2,195.89
2022,145.18,15.76,191.0
2022,148.29,16.37,196.52
2022,148.55,16.52,195.73
2022,151.82,16.98,200.82
2022,148.15,16.35,192.57
2022,149.74,16.25,186.16
2022,150.94,15.99,185.19
2022,148.64,15.46,176.77
2022,148.69,16.04,170.92
2022,150.08,16.51,183.62
2022,147.17,16.47,185.2
2022,144.95,16.34,188.5
2022,143.15,15.92,186.38
2022,147.01,16.92,194.76
2022,147.42,17.25,198.92
2022,146.3,16.92,196.25
2022,149.19,16.98,191.27
2022,145.61,16.56,183.65
2022,141.72,16.17,179.38
2022,141.87,17.17,175.2
2022,143.9,17.57,182.5
2022,142.84,17.53,177.37
2022,148.25,18.78,175.05
2022,144.97,18.24,161.62
2022,140.17,17.31,160.93
2022,136.07,17.03,160.99
2022,133.65,16.6,155.25
2022,131.72,16.3,148.47
2022,135.24,16.61,141.26
2022,133.01,16.13,136.63
2022,130.9,15.33,128.62
2022,129.9,15.09,119.67
2022,129.52,14.25,116.27
2022,128.98,14.67,123.57
2022,128.46,14.62,124.48
2023,129.4,14.99,118.8
2023,127.18,14.84,114.59
2023,126.3,14.55,111.75
2023,128.79,15.0,114.39
2023,131.88,16.04,123.52
2023,129.75,15.95,122.76
2023,131.98,16.02,125.95
2023,132.72,16.62,124.13
2023,133.37,16.91,122.63
2023,135.71,17.72,131.7
2023,137.02,17.86,136.68
2023,134.68,17.18,129.99
2023,136.43,17.84,133.51
2023,141.67,19.23,145.38
2023,141.51,19.48,146.5
2023,140.79,19.36,146.41
2023,142.59,20.15,161.42
2023,145.54,20.61,180.68
2023,143.88,20.13,179.77
2023,142.68,19.67,174.3
2023,144.92,21.18,183.81
2023,149.44,21.93,196.75
2023,155.57,21.73,199.0
2023,151.34,21.55,198.17
2023,153.45,22.24,197.5
2023,152.8,22.86,203.0
2023,152.56,23.0,214.0
2023,149.83,22.06,206.2
2023,152.72,22.03,196.3
2023,152.23,23.03,209.82
2023,153.95,22.84,214.66
2023,154.77,22.53,217.65
2023,151.47,21.72,208.44
2023,149.79,21.48,209.71
2023,148.45,21.09,201.99
2023,148.84,23.87,205.14
2023,145.72,23.46,197.67
2023,147.68,23.86,209.42
2023,147.59,23.81,211.23
2023,145.76,23.24,207.2
2023,145.25,23.36,193.75
2023,149.6,23.88,200.48
2023,154.74,24.23,198.6
2023,152.49,24.11,194.2
2023,151.94,24.19,186.5
2023,153.0,24.44,185.18
2023,149.43,23.61,178.29
2023,151.61,23.29,177.35
2023,151.87,24.21,183.8
2023,151.72,24.27,182.34
2023,154.9,25.57,185.81
2023,155.18,26.38,186.22
2023,156.24,26.01,186.44
2023,157.81,26.38,198.0
2023,160.52,27.57,200.66
2023,159.94,27.48,199.31
2023,158.74,27.15,192.36
2023,159.16,26.98,197.39
2023,156.91,26.5,192.35
2023,159.44,27.06,195.29
2023,160.85,27.48,197.33
2023,163.35,27.82,207.79
2023,164.63,27.98,202.69
2023,165.17,27.98,198.74
2023,163.4,26.98,190.68
2023,163.31,27.06,186.39
2023,160.41,27.61,185.1
2023,160.74,27.77,189.19
2023,160.44,27.45,191.58
2023,164.14,26.87,186.5
2023,164.66,26.87,186.28
2023,163.74,26.99,189.69
2023,165.74,28.09,187.69
2023,166.48,27.98,183.5
2023,166.19,28.01,169.7
2023,164.79,27.17,166.0
2023,163.95,27.35,165.65
2023,164.65,27.23,163.47
2023,163.63,27.31,160.67
2023,166.88,27.48,160.48
2023,168.15,27.74,165.0
2023,168.75,29.04,163.28
2023,168.65,28.82,165.49
2023,169.21,28.35,165.0
2023,165.37,27.84,162.95
2023,172.56,28.74,170.79
2023,172.11,29.2,173.8
2023,171.81,28.96,169.82
2023,172.29,29.1,174.43
2023,172.85,28.93,173.57
2023,172.56,28.76,177.38
2023,171.72,28.95,169.76
2023,171.65,29.85,169.52
2023,171.44,30.18,174.5
2023,173.73,31.81,177.06
2023,174.87,31.56,181.95
2023,173.2,31.5,189.32
2023,171.89,31.27,192.96
2023,170.93,30.59,184.22
2023,172.4,39.46,186.78
2023,174.26,39.15,198.6
2023,177.45,41.91,204.48
2023,177.8,40.27,203.95
2023,178.57,40.03,209.8
2023,180.21,40.48,217.25
2023,183.36,39.54,221.29
2023,178.57,39.14,221.91
2023,179.65,39.48,230.83
2023,179.28,38.85,235.23
2023,180.66,39.69,252.42
2023,182.31,39.51,250.97
2023,182.56,41.08,259.68
2023,182.8,42.98,261.57
2023,184.91,43.27,258.95
2023,185.38,43.7,263.6
2023,184.5,43.97,274.75
2023,183.81,43.6,276.99
2023,185.44,43.41,265.0
2023,185.94,42.79,262.45
2023,186.43,42.74,258.37
2023,186.77,41.92,250.39
2023,188.26,41.83,259.88
2023,188.43,41.58,260.74
2023,192.8,42.53,264.45
2023,192.21,42.88,284.25
2023,191.32,43.16,283.85
2023,190.37,42.16,279.97
2023,191.01,43.19,280.78
2023,188.35,42.79,277.52
2023,187.67,42.74,270.9
2023,190.05,43.92,276.52
2023,189.54,46.13,279.45
2023,189.53,48.07,285.3
2023,192.65,46.47,292.23
2023,192.66,47.87,295.26
2023,196.52,47.8,299.29
2023,194.78,47.07,280.93
2023,193.29,45.85,268.0
2023,193.23,45.09,269.85
2023,192.76,46.16,272.9
2023,193.95,46.03,268.04
2023,195.5,47.37,269.13
2023,194.94,47.01,267.25
2023,194.8,47.11,269.08
2023,195.04,46.88,266.47
2023,193.5,45.82,259.52
2023,190.71,45.1,260.49
2023,185.77,45.62,264.77
2023,181.55,45.52,253.65
2023,178.72,45.22,250.92
2023,179.37,44.29,251.1
2023,179.19,43.55,251.8
2023,177.32,42.0,243.79
2023,178.38,43.78,240.66
2023,178.17,45.25,240.5
2023,177.24,44.65,233.97
2023,176.22,44.04,226.74
2023,173.83,43.56,217.58
2023,174.85,47.04,232.13
2023,176.39,48.17,240.82
2023,180.23,47.18,238.98
2023,179.78,50.24,238.92
2023,177.85,47.78,239.0
2023,179.28,46.96,244.38
2023,183.55,49.06,257.48
2023,186.48,49.9,260.51
2023,187.74,49.72,261.18
2023,188.54,49.78,259.08
2023,188.6,48.83,258.0
2023,187.48,48.53,255.39
2023,176.91,46.33,252.81
2023,178.93,46.59,256.52
2023,178.99,46.15,274.85
2023,178.82,45.66,278.39
2023,176.01,45.91,274.98
2023,174.82,45.97,276.71
2023,175.22,45.58,278.98
2023,178.07,44.23,271.44
2023,178.32,43.95,267.85
2023,178.39,43.89,273.93
2023,175.02,42.08,260.86
2023,175.79,42.1,257.79
2023,175.68,42.52,247.1
2023,173.93,42.8,249.55
2023,171.78,42.86,245.33
2023,170.78,43.43,247.55
2023,171.81,44.13,254.77
2023,173.03,45.16,254.28
2023,172.37,45.11,250.02
2023,172.94,44.13,261.86
2023,174.17,44.88,263.6
2023,176.69,45.77,261.65
2023,177.75,45.59,261.36
2023,178.41,46.24,268.94
2023,178.54,46.84,268.6
2023,181.01,47.59,265.41
2023,180.61,47.1,259.6
2023,177.78,46.21,255.4
2023,177.12,44.74,257.18
2023,176.29,43.2,254.63
2023,176.55,43.28,230.61
2023,174.14,42.45,218.86
2023,172.74,43.23,216.98
2023,172.41,43.68,222.05
2023,171.8,43.63,220.1
2023,170.13,42.24,214.8
2023,167.73,41.19,212.41
2023,169.92,41.75,210.88
2023,169.66,40.86,202.8
2023,172.96,42.37,205.99
2023,176.49,43.87,219.2
2023,175.53,45.29,226.37
2023,178.12,45.92,226.32
2023,181.11,46.2,223.12
2023,182.12,46.85,224.15
2023,182.78,48.21,220.8
2023,185.46,48.45,215.38
2023,184.92,49.1,225.4
2023,186.99,49.82,238.14
2023,188.37,49.94,246.7
2023,189.82,49.51,240.88
2023,189.24,49.7,237.39
2023,190.76,50.53,237.1
2023,190.38,50.5,243.62
2023,191.78,50.32,244.01
2023,189.76,48.9,238.75
2023,189.53,48.51,238.33
2023,189.94,48.31,247.0
2023,190.94,48.74,252.75
2023,189.18,48.09,245.22
2023,190.42,47.18,240.19
2023,188.92,46.06,239.37
2023,193.24,46.59,246.66
2023,193.6,47.37,246.57
2023,193.84,46.62,244.08
2023,194.82,47.73,245.27
2023,192.34,47.52,243.44
2023,193.56,47.65,238.99
2023,196.82,48.58,240.3
2023,198.43,48.66,253.88
2023,197.22,49.39,254.13
2023,195.46,50.42,258.74
2023,195.77,49.69,258.34
2023,196.5,49.98,259.84
2023,195.9,49.08,254.8
2023,194.24,49.37,258.22
2023,192.73,49.59,257.97
2023,192.35,49.67,263.34
2023,193.5,49.87,265.13
2023,193.24,49.98,255.19
2024,187.32,49.28,251.25
2024,184.77,48.17,245.68
2024,182.0,48.49,242.7
2024,181.67,49.53,240.12
2024,184.49,52.26,241.25
2024,184.04,54.31,238.96
2024,185.29,54.58,235.5
2024,185.93,55.33,230.93
2024,185.63,54.95,225.34
2024,183.16,56.82,223.49
2024,181.84,56.45,215.67
2024,188.01,57.58,217.45
2024,190.8,59.48,213.19
2024,194.16,60.31,217.8
2024,194.58,59.89,215.65
2024,195.21,62.83,212.73
2024,195.1,62.7,193.0
2024,193.6,61.77,186.78
2024,191.05,62.47,191.48
2024,190.66,63.48,196.36
2024,185.98,62.25,193.97
2024,185.83,63.17,189.88
2024,186.21,66.58,188.69
2024,188.12,69.48,184.68
2024,188.18,69.73,186.49
2024,189.91,70.2,189.79
2024,188.41,70.77,191.62
2024,189.1,72.16,194.12
2024,187.78,74.59,194.73
2024,185.33,73.43,187.26
2024,184.66,74.21,188.89
2024,183.62,73.95,200.88
2024,183.98,74.38,203.17
2024,181.57,71.94,198.6
2024,182.03,68.87,199.44
2024,184.09,78.55,198.32
2024,184.17,82.37,197.57
2024,181.9,80.62,201.78
2024,183.06,79.46,205.6
2024,182.26,78.91,205.3
2024,181.71,79.97,205.28
2024,179.68,82.28,204.52
2024,176.07,87.67,199.75
2024,171.23,86.08,184.59
2024,170.44,89.7,181.58
2024,169.93,92.75,180.04
2024,172.88,97.38,182.73
2024,173.56,88.78,182.87
2024,173.21,91.94,179.43
2024,172.38,91.48,176.05
2024,173.49,90.62,171.17
2024,171.81,89.52,165.18
2024,176.87,92.38,174.72
2024,175.78,90.52,172.82
2024,177.83,90.39,176.25
2024,176.66,92.63,178.18
2024,172.24,94.76,171.2
2024,171.13,96.74,175.24
2024,170.61,96.35,184.25
2024,172.78,93.22,181.91
2024,171.42,91.28,179.57
2024,170.45,92.2,176.75
2024,168.54,90.07,167.69
2024,169.88,90.35,168.82
2024,171.11,90.61,177.19
2024,169.59,88.46,170.86
2024,168.4,88.81,174.5
2024,169.28,87.61,179.22
2024,168.3,87.38,174.93
2024,174.64,90.72,175.88
2024,177.52,90.15,173.81
2024,175.8,90.59,170.69
2024,172.94,88.1,158.19
2024,169.85,88.75,158.33
2024,167.85,86.17,152.2
2024,165.62,84.3,150.94
2024,166.47,80.05,144.44
2024,166.26,82.75,147.26
2024,168.5,84.06,167.97
2024,169.81,83.3,170.88
2024,170.53,88.31,172.12
2024,175.2,87.97,198.87
2024,174.17,88.8,190.95
2024,171.9,85.98,185.86
2024,172.6,86.22,184.6
2024,186.12,89.26,184.78
2024,183.33,92.2,187.56
2024,184.03,91.76,183.26
2024,182.21,91.17,176.06
2024,183.79,91.05,175.62
2024,184.47,91.38,173.06
2024,186.47,90.98,175.4
2024,187.67,91.63,179.49
2024,190.01,94.84,180.0
2024,190.46,95.8,175.79
2024,190.17,94.72,179.63
2024,191.28,95.18,177.75
2024,192.08,95.38,186.88
2024,192.17,96.0,183.8
2024,190.36,106.29,181.9
2024,189.94,106.45,180.08
2024,192.35,114.91,178.25
2024,191.61,115.46,178.15
2024,191.54,115.79,182.67
2024,191.92,112.69,180.32
2024,194.34,114.97,182.64
2024,194.67,116.57,177.76
2024,196.24,122.42,176.15
2024,195.84,125.56,179.73
2024,196.28,121.66,179.35
2024,196.64,123.07,178.57
2024,206.47,122.85,174.75
2024,219.46,126.86,180.55
2024,216.02,129.78,191.08
2024,214.45,132.82,186.0
2024,218.22,133.71,188.81
2024,217.9,136.31,187.2
2024,213.52,140.74,185.21
2024,211.18,130.61,183.95
2024,211.99,124.44,188.8
2024,210.67,126.48,187.97
2024,214.14,128.1,197.76
2024,215.02,126.39,198.72
2024,215.35,127.69,203.2
2024,216.78,124.82,213.23
2024,219.64,123.39,231.3
2024,220.81,128.26,248.35
2024,225.69,128.83,252.37
2024,227.09,130.75,259.44
2024,228.63,133.8,265.61
2024,232.3,135.08,267.59
2024,231.61,136.13,271.0
2024,231.86,131.9,251.84
2024,236.44,131.37,265.6
2024,235.48,129.02,258.62
2024,230.68,121.83,258.47
2024,229.67,122.38,257.14
2024,226.04,121.58,249.44
2024,227.02,124.05,253.21
2024,226.18,124.67,255.76
2024,224.05,119.93,225.99
2024,220.11,116.61,226.0
2024,218.75,116.18,222.28
2024,218.57,116.26,234.27
2024,219.59,111.97,232.41
2024,223.07,118.32,234.68
2024,223.73,120.14,231.87
2024,224.84,108.7,216.13
2024,212.78,103.39,203.88
2024,209.29,107.69,202.9
2024,212.92,108.78,203.49
2024,213.48,105.48,200.7
2024,216.05,106.58,200.88
2024,219.03,111.05,199.26
2024,221.4,116.21,208.49
2024,222.54,118.58,208.44
2024,224.86,123.22,215.88
2024,226.33,124.98,219.8
2024,225.49,129.98,222.98
2024,226.67,129.86,228.22
2024,227.48,129.33,224.66
2024,227.84,130.73,224.8
2024,227.72,129.58,221.48
2024,226.78,131.24,219.09
2024,228.35,129.18,215.66
2024,229.36,128.31,211.84
2024,232.41,124.41,214.89
2024,229.89,121.73,214.57
2024,228.5,116.19,219.9
2024,221.29,113.25,222.22
2024,224.98,109.63,235.0
2024,224.75,108.13,233.6
2024,220.78,106.53,219.87
2024,220.99,109.38,226.4
2024,222.6,117.17,228.47
2024,223.06,120.78,231.45
2024,223.55,119.95,232.67
2024,216.74,118.17,229.96
2024,216.42,118.79,234.57
2024,222.22,117.69,235.68
2024,229.32,119.65,244.24
2024,232.58,118.61,243.99
2024,228.95,116.98,250.0
2024,228.85,121.79,257.19
2024,226.79,124.93,257.05
2024,228.0,127.66,261.75
2024,229.02,124.02,260.7
2024,232.49,121.49,264.86
2024,229.15,122.43,263.98
2024,226.87,119.37,251.16
2024,226.31,124.35,249.79
2024,227.5,125.03,250.96
2024,225.19,130.63,249.83
2024,225.48,133.47,246.21
2024,229.25,134.51,247.43
2024,229.0,134.99,242.79
2024,228.91,135.77,223.34
2024,231.22,139.59,221.91
2024,236.97,138.56,224.26
2024,231.61,136.61,222.82
2024,233.34,140.88,222.08
2024,235.66,138.89,222.28
2024,236.33,143.7,220.48
2024,235.7,144.41,218.22
2024,234.62,142.42,218.72
2024,230.31,141.34,262.12
2024,232.71,144.12,269.49
2024,234.21,143.13,273.54
2024,233.82,142.25,264.98
2024,232.96,140.32,263.35
2024,229.33,137.6,259.75
2024,224.86,137.3,254.0
2024,222.3,138.95,248.9
2024,223.46,140.36,255.28
2024,225.57,146.48,289.59
2024,227.38,148.92,299.75
2024,228.41,149.76,328.71
2024,225.45,148.84,358.64
2024,225.34,149.64,345.84
2024,226.4,149.32,344.6
2024,228.62,148.99,329.98
2024,226.67,145.23,324.68
2024,229.49,141.54,348.55
2024,229.91,147.12,347.38
2024,229.68,147.55,346.6
2024,229.91,152.88,347.99
2024,230.47,147.15,361.53
2024,232.99,142.04,361.93
2024,235.31,139.29,346.96
2024,235.43,137.21,342.55
2024,237.55,139.34,345.45
2024,240.53,140.44,360.0
2024,242.49,140.53,355.69
2024,243.84,145.78,358.1
2024,244.27,146.54,375.43
2024,244.36,145.7,389.49
2024,246.97,139.95,404.8
2024,247.94,141.82,409.73
2024,250.52,140.17,424.88
2024,248.47,138.44,429.3
2024,249.02,139.6,436.3
2024,251.1,134.4,463.19
2024,253.55,131.59,483.99
2024,254.0,136.7,488.54
2024,251.72,134.03,456.36
2024,254.72,135.28,447.08
2024,255.37,139.79,434.51
2024,257.93,141.9,462.78
2024,259.81,140.85,465.33
2024,258.42,139.02,450.0
2024,253.22,140.27,427.0
2024,253.0,138.07,427.93
2025,248.83,138.88,392.73
2025,243.91,144.9,411.88
2025,247.06,152.16,426.43
2025,245.28,153.13,414.33
2025,243.44,143.95,402.5
2025,239.9,139.92,399.28
2025,234.41,133.49,403.79
2025,235.86,136.38,422.64
2025,238.7,136.45,429.8
2025,237.75,138.75,424.0
2025,232.03,138.5,439.74
2025,224.17,141.83,433.2
2025,223.87,147.79,428.0
2025,226.78,147.23,420.73
2025,225.38,148.97,418.88
2025,231.9,128.4,406.69
2025,239.93,129.0,400.59
2025,239.6,126.89,398.59
2025,240.53,125.0,412.5
2025,246.92,127.85,419.99
2025,231.58,118.57,389.17
2025,232.87,121.2,394.0
2025,232.41,125.0,388.39
2025,233.54,128.77,375.4
2025,233.74,130.37,380.55
2025,230.59,135.0,362.7
2025,235.23,134.48,349.37
2025,236.96,132.24,346.4
2025,242.34,136.5,358.69
2025,245.55,139.25,362.0
2025,245.18,143.44,359.1
2025,246.01,141.36,367.34
2025,246.78,140.66,362.3
2025,248.69,141.46,354.98
2025,248.86,138.59,342.4
2025,250.0,130.2,328.89
2025,244.98,133.73,309.0
2025,242.46,135.01,297.23
2025,242.09,125.09,293.88
2025,244.03,123.7,303.94
2025,240.07,119.31,284.35
2025,236.55,118.28,279.55
2025,237.16,115.35,272.12
